264/149/115|Bacardi|https://i.imgur.com/7WVtTAK.gif|CS,CA,cCS,cCA
273/148/116|Bacardi|https://i.imgur.com/1ffPmKU.gif|
382/150/51|Community||
384/142/54|Grimmy||
386/146/53|Bacardi||
525/147/38|Unknown|https://i.imgur.com/FWSd1u5.mp4|AC
543/78/60|slabdrill||
588/69/60|slabdrill||
750/144/38|Grimmy||
7264/132/38|Grimmy|https://i.imgur.com/QzwVxjG.gif|
7373/143/34/c|Grimmy|https://i.imgur.com/G6Y75zy.mp4|cAC,cAS
7451/130/38|Grimmy||AS
79136/39/4620|Grimmy|https://youtu.be/pW6i2a7eOh8|SC,SA,cSC,cSA
