120/149/20/c|Bacardi||cCS
120/150/19/c|Bacardi||cCA
122/147/34|Bacardi+Grimmy||CS,CA
129/150/19|Bacardi||
130/148/20|Bacardi||
134/148/18|Théophile||
158/146/5|Théophile||
161/145/4|Théophile|https://i.imgur.com/aT3Cl9N.gifv|AC,cAC
206/142/4|Théophile||
208/141/4|Théophile||
236/124/8|xtvb||
237/119/6|xtvb||
262/122/4|Théophile||
263/118/4|Théophile||
428/117/11|xtvb||
433/98/16|xtvb||
863/94/16|xtvb||
887/106/4|mplain|https://i.imgur.com/bEOwU81.gifv|AS,cAS
1248/89/11|Grimmy||
1848/81/11|Grimmy||
9668/68/13|837951602|https://youtu.be/gsrwDyeqV58|
9670/66/13|Grimmy||SC,SA,cSC,cSA
